SaleID,CustomerID,ProductID,Quantity,SaleDate,TotalAmount,SellerID
10320,2710,2088,1,2024-03-18,1551,3021
10321,2163,2073,3,2024-07-11,204,3051
10322,1705,2084,1,2024-04-15,877,3079
10323,2674,2069,3,2024-07-07,3120,3100
10324,1809,2020,4,2024-01-20,5556,3059
10325,2652,2085,1,2024-03-14,192,3002
10326,1044,2002,3,2024-01-10,2208,3030
10327,1858,2085,4,2024-05-02,4600,3058
10328,1801,2088,1,2024-08-03,770,3092
10329,1219,2009,2,2024-02-03,1754,3081
10330,1568,2039,1,2024-07-07,949,3020
10331,2778,2030,1,2024-08-07,1561,3040
10332,1908,2054,1,2024-06-03,1121,3029
10333,1258,2082,2,2024-02-09,1540,3005
10334,2537,2058,3,2024-07-11,5016,3089
10335,1961,2044,3,2024-05-06,1137,3010
10336,2401,2043,2,2024-02-02,3768,3083
10337,1893,2010,1,2024-07-14,546,3061
10338,1289,2048,1,2024-03-11,1936,3001
10339,2494,2085,1,2024-05-16,656,3047
10340,1972,2086,3,2024-05-23,2310,3098
10341,1103,2017,3,2024-05-12,2310,3057
10342,1804,2005,2,2024-04-07,1132,3014
10343,2173,2070,4,2024-05-03,1904,3025
10344,2108,2074,2,2024-05-30,1070,3090
10345,2956,2064,3,2024-02-12,3873,3021
10346,2050,2066,1,2024-04-23,566,3016
10347,2199,2071,1,2024-03-29,566,3074
10348,2759,2004,1,2024-07-03,212,3032
10349,2665,2083,1,2024-06-27,1305,3045
10350,2446,2028,4,2024-01-13,6088,3064
10351,2678,2084,2,2024-05-07,2460,3084
10352,2370,2094,2,2024-05-31,2408,3073
10353,1302,2038,3,2024-05-18,3300,3060
10354,2322,2066,2,2024-02-21,3326,3098
10355,2159,2067,4,2024-01-17,4160,3095
10356,2079,2060,4,2024-06-13,4572,3019
10357,1056,2047,4,2024-01-13,3752,3047
10358,2015,2025,1,2024-07-08,722,3095
10359,1374,2066,3,2024-08-06,1137,3064
10360,2612,2079,4,2024-03-24,976,3030
10361,1831,2067,2,2024-04-06,2660,3047
10362,1920,2069,2,2024-04-15,2460,3088
10363,2363,2040,2,2024-04-05,2972,3033
10364,1457,2100,4,2024-01-08,4948,3082
10365,2379,2050,4,2024-02-25,4788,3021
10366,1132,2040,2,2024-08-08,3768,3095
10367,1493,2037,4,2024-04-13,5164,3063
10368,2578,2091,2,2024-03-23,3246,3042
10369,2888,2069,1,2024-07-16,499,3061
10370,1110,2017,4,2024-02-13,6088,3043
10371,1582,2062,1,2024-07-06,308,3068
10372,1796,2041,1,2024-04-12,1032,3026
10373,2150,2076,4,2024-04-21,5616,3033
10374,2884,2042,2,2024-06-17,928,3033
10375,2320,2031,3,2024-05-28,4137,3049
10376,2203,2033,1,2024-08-01,153,3084
10377,2949,2043,4,2024-02-11,3184,3041
10378,1810,2093,1,2024-07-20,153,3072
10379,1886,2067,2,2024-07-20,3120,3036
10380,2221,2038,4,2024-06-05,1516,3072
10381,1773,2041,3,2024-07-26,4137,3095
10382,2125,2063,4,2024-07-11,4816,3022
10383,1937,2040,1,2024-05-24,1438,3047
10384,1573,2030,4,2024-01-30,1856,3083
10385,2207,2047,4,2024-01-26,6100,3020
10386,2948,2022,1,2024-06-29,789,3087
10387,1809,2096,3,2024-05-04,1590,3024
10388,1879,2055,2,2024-08-25,3868,3043
10389,2033,2043,4,2024-01-19,2944,3088
10390,1413,2061,3,2024-02-22,1137,3100
10391,2742,2074,2,2024-03-25,616,3073
10392,2958,2032,1,2024-01-17,1805,3016
10393,1830,2004,3,2024-06-22,4653,3027
10394,1566,2093,3,2024-04-13,2631,3045
10395,2716,2045,4,2024-07-31,2624,3037
10396,1104,2072,1,2024-06-29,1595,3013
10397,2150,2020,4,2024-04-14,7164,3051
10398,2570,2071,1,2024-04-13,1237,3002
10399,1677,2065,2,2024-07-10,428,3076
10400,1945,2060,4,2024-06-21,7812,3097
10401,2834,2089,1,2024-06-25,1121,3087
10402,1270,2026,1,2024-05-26,546,3059
10403,1466,2073,3,2024-05-03,2388,3014
10404,1801,2023,4,2024-07-17,976,3049
10405,2142,2040,4,2024-03-21,2976,3030
10406,2890,2002,2,2024-07-11,1256,3098
10407,2116,2026,1,2024-02-06,1095,3009
10408,2636,2078,3,2024-04-30,1428,3079
10409,2005,2062,1,2024-03-10,1121,3024
10410,2509,2044,1,2024-06-02,1352,3041
10411,2111,2031,1,2024-05-09,139,3060
10412,1234,2026,4,2024-02-28,7220,3089
10413,1913,2083,1,2024-08-11,1143,3100
10414,2148,2005,2,2024-08-27,1272,3032
10415,2227,2070,3,2024-04-27,399,3047
10416,2056,2035,3,2024-05-12,3711,3021
10417,1357,2016,1,2024-02-06,1220,3042
10418,2487,2031,3,2024-01-31,5808,3070
10419,1964,2082,1,2024-07-22,1032,3089
10420,2575,2014,4,2024-04-08,6244,3002
10421,1094,2025,3,2024-04-03,1968,3031
10422,2546,2079,4,2024-06-24,1552,3056
10423,2751,2090,4,2024-01-06,2976,3030
10424,2432,2100,2,2024-01-15,3050,3063
10425,2124,2075,2,2024-05-22,2660,3015
10426,1244,2071,3,2024-07-07,4137,3018
10427,1058,2018,1,2024-01-16,1561,3032
10428,1965,2050,1,2024-01-20,1369,3014
10429,2381,2020,1,2024-03-17,1934,3062
10430,2515,2056,1,2024-02-13,566,3082
10431,1320,2002,2,2024-06-18,2252,3099
10432,2043,2026,1,2024-02-15,1230,3052
10433,1357,2023,1,2024-04-04,1522,3022
10434,1117,2032,4,2024-06-10,4920,3014
10435,2160,2013,1,2024-03-04,736,3078
10436,2863,2013,1,2024-06-05,656,3034
10437,1296,2017,2,2024-05-10,3762,3086
10438,1525,2089,3,2024-01-09,4314,3080
10439,2125,2058,4,2024-07-21,3080,3056
10440,2404,2086,4,2024-07-21,812,3053
10441,2179,2027,3,2024-06-01,4566,3049
10442,2618,2017,4,2024-08-01,2136,3063
10443,2624,2090,1,2024-02-11,308,3016
10444,2129,2038,1,2024-06-22,1805,3080
10445,2666,2014,3,2024-03-13,5388,3040
10446,2808,2014,2,2024-03-24,1578,3038
10447,2550,2012,2,2024-02-28,3610,3018
10448,2152,2069,4,2024-01-21,4128,3023
10449,1401,2068,2,2024-07-20,2876,3048
10450,2596,2055,2,2024-05-29,2408,3082
10451,2990,2063,2,2024-06-05,2300,3046
10452,1739,2029,2,2024-03-03,1068,3022
10453,1529,2089,2,2024-03-13,2852,3054
10454,1557,2045,2,2024-03-01,1352,3040
10455,1550,2004,2,2024-03-04,1092,3030
10456,2148,2016,4,2024-03-09,5220,3055
10457,1360,2066,1,2024-06-16,133,3056
10458,1064,2023,2,2024-07-21,1636,3042
10459,2913,2068,1,2024-05-08,1560,3042
10460,1765,2020,3,2024-04-15,609,3062
10461,1774,2017,1,2024-03-05,1595,3082
10462,2980,2052,3,2024-05-01,4683,3053
10463,1624,2006,4,2024-03-02,4380,3082
10464,1102,2082,1,2024-06-30,535,3053
10465,1561,2084,3,2024-04-12,4584,3064
10466,2301,2039,1,2024-02-29,1551,3001
10467,2251,2034,4,2024-02-15,4816,3079
10468,2047,2054,1,2024-01-05,789,3069
10469,1844,2088,3,2024-04-22,4869,3027
10470,2721,2082,2,2024-05-29,2200,3017
10471,2088,2094,2,2024-08-05,2076,3063
10472,2181,2065,2,2024-06-29,1488,3041
10473,2819,2087,4,2024-03-10,3508,3058
10474,2414,2029,2,2024-06-08,2300,3057
10475,2173,2041,4,2024-08-27,5752,3096
10476,1839,2063,2,2024-01-11,384,3038
10477,2387,2032,4,2024-05-17,7812,3090
10478,1681,2066,4,2024-08-26,7524,3066
10479,2488,2100,1,2024-06-15,1305,3092
10480,1645,2045,2,2024-04-07,682,3045
10481,1399,2017,1,2024-01-31,1438,3023
10482,1405,2043,3,2024-01-12,1605,3020
10483,1826,2066,2,2024-04-17,1346,3036
10484,2156,2068,2,2024-03-20,2164,3042
10485,2221,2034,2,2024-06-14,2252,3022
10486,1647,2001,2,2024-03-07,266,3060
10487,1035,2023,1,2024-07-12,1915,3011
10488,1420,2006,1,2024-02-21,1040,3028
10489,1377,2016,4,2024-05-12,976,3045
10490,2423,2002,1,2024-05-18,1220,3022
10491,1220,2076,4,2024-01-25,976,3081
10492,2922,2027,3,2024-02-04,5373,3063
10493,2912,2019,1,2024-06-11,1040,3031
10494,1697,2028,4,2024-01-22,3752,3011
10495,2541,2035,2,2024-06-13,2778,3036
10496,2607,2068,3,2024-08-01,5322,3078
10497,1342,2049,4,2024-07-01,7096,3035
10498,1753,2007,3,2024-07-21,417,3023
10499,2887,2037,2,2024-04-05,2582,3029
10500,1416,2025,2,2024-08-14,1070,3023
10501,2480,2041,4,2024-08-10,4600,3100
10502,2321,2081,4,2024-08-24,4600,3016
10503,1938,2062,2,2024-04-26,1104,3084
10504,2355,2041,4,2024-07-18,3596,3089
10505,2729,2014,2,2024-07-10,2080,3019
10506,2007,2054,1,2024-01-20,139,3090
10507,1680,2002,4,2024-04-15,7744,3096
10508,2363,2088,3,2024-08-13,4869,3063
10509,1748,2079,2,2024-01-04,136,3050
10510,1806,2048,1,2024-01-18,1088,3085
10511,2322,2051,4,2024-02-20,3156,3073
10512,2784,2097,2,2024-07-14,384,3043
10513,2701,2055,1,2024-01-20,552,3019
10514,1312,2012,4,2024-05-01,2512,3085
10515,2607,2083,2,2024-05-16,3548,3018
10516,2767,2069,2,2024-03-20,2242,3006
10517,1055,2001,2,2024-06-02,1662,3035
10518,1694,2059,4,2024-04-11,5336,3014
10519,1534,2073,1,2024-01-25,796,3064
10520,2819,2034,2,2024-07-14,2190,3009
10521,1105,2093,1,2024-06-17,1528,3035
10522,2199,2046,1,2024-02-28,1150,3002
10523,1294,2059,3,2024-02-14,1428,3006
10524,1880,2066,1,2024-02-10,871,3099
10525,1551,2019,1,2024-02-07,388,3025
10526,1911,2028,1,2024-04-26,530,3073
10527,1375,2099,1,2024-01-19,1623,3050
10528,1450,2040,1,2024-01-14,1887,3095
10529,2469,2057,4,2024-05-06,2544,3007
10530,2084,2051,3,2024-05-28,2307,3063
10531,2416,2022,2,2024-05-22,1346,3028
10532,1812,2068,3,2024-01-03,3612,3002
10533,2835,2008,3,2024-02-06,4917,3065
10534,1390,2060,2,2024-04-26,616,3059
10535,2236,2065,1,2024-06-22,1389,3024
10536,1667,2036,2,2024-01-16,3122,3062
10537,2709,2071,1,2024-05-21,214,3099
10538,2559,2089,2,2024-01-09,998,3071
10539,2264,2029,4,2024-08-26,812,3038
10540,2512,2065,3,2024-01-07,4653,3093
10541,2745,2056,1,2024-05-21,628,3062
10542,2146,2082,3,2024-05-13,3690,3065
10543,2277,2004,1,2024-07-31,214,3051
10544,1141,2084,2,2024-01-15,616,3094
10545,2476,2072,2,2024-06-28,2610,3052
10546,2876,2091,2,2024-03-12,3120,3096
10547,1874,2050,4,2024-06-10,3596,3074
10548,2856,2039,2,2024-04-13,758,3098
10549,2177,2035,2,2024-05-08,1754,3063
10550,2917,2025,4,2024-04-05,6112,3011
10551,2750,2078,3,2024-05-01,4653,3048
10552,2332,2044,3,2024-04-24,3246,3054
10553,2584,2047,1,2024-07-15,1551,3091
10554,2341,2040,3,2024-08-09,3612,3050
10555,2553,2031,1,2024-08-01,1150,3074
10556,2320,2069,1,2024-05-27,1796,3038
10557,1843,2081,3,2024-03-20,3378,3086
10558,2369,2074,3,2024-01-07,5415,3088
10559,2605,2043,4,2024-05-14,3484,3008
10560,1597,2055,1,2024-02-19,1561,3006
10561,2306,2016,3,2024-05-09,5016,3068
10562,2232,2068,3,2024-02-16,2493,3069
10563,1952,2069,4,2024-01-14,5164,3006
10564,1552,2042,3,2024-01-31,2847,3032
10565,2120,2041,2,2024-02-19,1662,3038
10566,2476,2050,2,2024-07-07,2394,3057
10567,2786,2084,1,2024-02-10,1291,3084
10568,1373,2006,4,2024-01-14,4880,3100
10569,1648,2075,3,2024-05-12,3246,3064
10570,2097,2053,1,2024-07-21,656,3054
10571,2837,2017,3,2024-08-19,3915,3014
10572,2809,2057,2,2024-01-05,2876,3064
10573,2705,2067,3,2024-07-10,1164,3050
10574,1333,2016,3,2024-06-05,5373,3047
10575,1393,2052,3,2024-07-21,3612,3054
10576,2734,2100,2,2024-01-05,428,3019
10577,2883,2090,2,2024-04-22,3762,3075
10578,2130,2088,4,2024-04-27,768,3039
10579,2125,2034,2,2024-04-05,3344,3065
10580,2383,2084,1,2024-02-05,770,3099
10581,2771,2081,3,2024-03-19,3612,3083
10582,2816,2020,2,2024-01-19,3120,3060
10583,2353,2080,1,2024-07-10,796,3033
10584,2913,2056,2,2024-01-22,2852,3032
10585,2642,2051,3,2024-06-10,5388,3036
10586,1395,2053,1,2024-02-25,1150,3024
10587,1035,2049,2,2024-01-17,3582,3043
10588,1157,2004,2,2024-07-22,2876,3071
10589,1904,2018,1,2024-08-04,379,3071
10590,2297,2036,4,2024-07-02,6380,3046
10591,1967,2035,1,2024-01-17,139,3047
10592,1396,2030,1,2024-07-20,1330,3069
10593,2776,2063,1,2024-08-07,676,3014
10594,1207,2082,1,2024-07-28,736,3045
10595,2781,2021,2,2024-05-25,3830,3052
10596,2629,2052,1,2024-06-21,530,3090
10597,1621,2096,1,2024-08-11,796,3050
10598,2330,2069,3,2024-03-18,1164,3065
10599,2650,2041,2,2024-02-25,2474,3077
10600,2560,2054,3,2024-03-20,4314,3064
10601,1805,2087,2,2024-02-19,816,3023
10602,1462,2030,4,2024-02-27,1856,3084
10603,1252,2091,4,2024-01-18,1088,3071
10604,2291,2056,2,2024-07-26,2408,3070
10605,1867,2079,4,2024-07-27,1904,3059
10606,1209,2041,4,2024-05-14,2264,3073
10607,1955,2014,2,2024-03-16,136,3092
10608,2591,2021,1,2024-08-13,408,3074
10609,1539,2098,3,2024-01-10,1638,3054
10610,1835,2090,2,2024-03-09,2852,3099
10611,1503,2025,2,2024-03-25,278,3071
10612,1956,2050,2,2024-05-10,266,3089
10613,1514,2095,3,2024-03-23,4212,3094
10614,1580,2053,2,2024-04-18,1472,3026
10615,2938,2048,3,2024-02-13,204,3044
10616,2172,2070,3,2024-08-14,1224,3076
10617,2855,2048,4,2024-07-16,1088,3013
10618,2998,2004,1,2024-05-21,1197,3054
10619,1840,2024,4,2024-05-11,2136,3040
10620,2666,2031,2,2024-08-24,424,3004
10621,1986,2083,2,2024-01-18,3120,3053
10622,1083,2075,3,2024-04-02,2631,3001
10623,2066,2029,4,2024-08-14,5476,3006
10624,1156,2005,3,2024-06-28,5859,3055
10625,2693,2082,4,2024-02-07,1552,3066
10626,1453,2067,4,2024-07-26,5476,3091
10627,2643,2075,4,2024-05-27,4948,3018
10628,2308,2085,4,2024-08-03,1088,3029
10629,2212,2094,4,2024-08-14,4880,3053
10630,1617,2083,1,2024-06-20,1623,3033
10631,1624,2053,2,2024-02-20,998,3003
10632,2498,2089,4,2024-01-19,7184,3020
10633,1507,2064,4,2024-04-29,7096,3004
10634,2157,2035,3,2024-03-08,5808,3082
10635,2295,2012,2,2024-08-12,1070,3008
10636,1622,2047,2,2024-03-06,2394,3086
10637,2097,2090,2,2024-05-20,2200,3086
10638,2952,2055,4,2024-07-08,1516,3083
10639,2460,2069,3,2024-07-07,1884,3028
10640,2882,2083,2,2024-08-24,2242,3066
10641,1293,2091,3,2024-06-06,3711,3073
10642,1655,2038,1,2024-04-07,1805,3099
10643,1937,2029,1,2024-06-06,1672,3086
10644,2796,2012,3,2024-06-27,816,3026
10645,1757,2019,4,2024-03-28,4788,3034
10646,2461,2009,2,2024-06-24,3610,3071
10647,1996,2082,1,2024-08-23,212,3094
10648,2876,2029,1,2024-02-02,831,3049
10649,1667,2003,3,2024-04-14,2028,3089
10650,2685,2087,4,2024-03-14,3184,3049
10651,1060,2030,3,2024-03-22,4167,3073
10652,2622,2058,3,2024-01-19,2166,3027
10653,2728,2088,3,2024-03-11,4137,3065
10654,1327,2053,3,2024-02-26,5652,3033
10655,2967,2004,3,2024-05-26,459,3072
10656,2206,2057,4,2024-08-03,4160,3049
10657,1799,2054,3,2024-03-19,609,3063
10658,1785,2028,4,2024-06-17,6244,3032
10659,1767,2016,2,2024-02-11,1592,3019
10660,2458,2013,2,2024-08-02,2176,3100
10661,1519,2072,2,2024-06-28,136,3050
10662,1638,2056,2,2024-04-25,1060,3022
10663,1083,2053,1,2024-01-04,476,3090
10664,1028,2048,4,2024-08-17,3156,3067
10665,1266,2025,2,2024-01-04,2738,3009
10666,2307,2066,1,2024-01-05,192,3035
10667,1397,2030,4,2024-02-10,976,3071
10668,1962,2003,1,2024-04-17,1774,3079
10669,1763,2023,1,2024-03-27,676,3004
10670,1980,2029,3,2024-04-13,459,3037
10671,2724,2041,1,2024-04-26,308,3028
10672,2407,2094,1,2024-04-10,476,3009
10673,1811,2011,4,2024-07-07,5476,3035
10674,1581,2021,1,2024-03-15,1522,3025
10675,2343,2091,3,2024-07-01,2697,3009
10676,2862,2024,2,2024-03-15,2408,3061
10677,1611,2095,2,2024-01-13,1352,3052
10678,1193,2094,4,2024-05-21,2888,3097
10679,1227,2065,4,2024-07-06,4816,3017
10680,1451,2001,1,2024-07-18,1663,3076
10681,2206,2054,4,2024-01-25,4328,3009
10682,1932,2072,1,2024-07-28,1918,3054
10683,2351,2034,4,2024-04-24,7660,3005
10684,2629,2080,2,2024-06-20,1636,3063
10685,1655,2091,2,2024-08-23,758,3047
10686,1203,2068,2,2024-03-22,1742,3090
10687,1402,2083,2,2024-01-10,2668,3019
10688,2668,2029,1,2024-07-17,1143,3099
10689,1472,2003,1,2024-02-19,552,3066
10690,2803,2011,1,2024-06-20,1623,3045
10691,2670,2008,2,2024-05-21,3056,3071
10692,1890,2062,3,2024-01-15,4002,3073
10693,1179,2033,2,2024-01-16,2164,3086
10694,2722,2008,2,2024-01-02,1070,3033
10695,2980,2025,3,2024-06-06,3711,3080
10696,2042,2088,3,2024-01-30,2631,3043
10697,1463,2026,4,2024-03-22,5704,3088
10698,1835,2026,2,2024-01-31,682,3072
10699,2937,2017,3,2024-08-23,1224,3094
10700,1609,2091,4,2024-08-27,7524,3026
10701,2570,2029,3,2024-03-17,3873,3045
10702,1926,2043,3,2024-05-27,5415,3035
10703,2427,2073,4,2024-06-25,6704,3081
10704,2417,2078,2,2024-04-23,1876,3053
10705,1936,2005,4,2024-02-04,3508,3010
10706,1300,2050,2,2024-01-23,2610,3041
10707,1351,2094,3,2024-04-15,459,3017
10708,1187,2056,4,2024-04-06,4152,3071
10709,2371,2063,1,2024-08-17,1774,3066
10710,1623,2057,3,2024-08-14,4458,3011
10711,2433,2092,4,2024-04-24,4920,3063
10712,2783,2045,3,2024-04-09,4002,3067
10713,1071,2037,4,2024-07-07,3796,3046
10714,2845,2072,2,2024-07-30,3122,3020
10715,2968,2079,1,2024-02-24,1791,3013
10716,2351,2092,3,2024-07-13,4683,3087
10717,2236,2036,1,2024-01-08,1918,3017
10718,1309,2033,2,2024-06-16,1538,3093
10719,2132,2006,4,2024-02-28,612,3032
10720,1177,2076,1,2024-05-07,1426,3099
10721,1427,2071,4,2024-02-01,6112,3099
10722,1740,2045,2,2024-04-02,1742,3098
10723,1531,2092,3,2024-01-07,3300,3085
10724,2858,2007,2,2024-01-02,3868,3016
10725,1418,2065,1,2024-03-25,1791,3023
10726,1248,2024,1,2024-05-13,1369,3011
10727,1209,2045,1,2024-08-07,949,3014
10728,1216,2061,4,2024-08-27,4128,3067
10729,1713,2019,3,2024-04-15,1590,3071
10730,1438,2032,1,2024-02-05,153,3045
10731,2793,2030,1,2024-06-08,871,3075
10732,2642,2065,1,2024-02-14,796,3033
10733,1311,2032,2,2024-02-11,2164,3083
10734,2807,2057,1,2024-02-22,1438,3045
10735,1383,2020,2,2024-04-19,1898,3054
10736,1981,2085,1,2024-01-09,636,3051
10737,2295,2083,2,2024-07-21,1060,3087
10738,1121,2094,4,2024-03-27,5336,3023
10739,1407,2092,4,2024-04-23,6088,3029
10740,1245,2096,2,2024-03-15,3868,3006
10741,1066,2030,3,2024-06-25,636,3039
10742,1942,2087,3,2024-05-09,4575,3005
10743,1228,2091,2,2024-07-13,3768,3096
10744,1882,2059,4,2024-01-11,1632,3040
10745,1137,2090,2,2024-02-19,1068,3090
10746,1194,2062,3,2024-06-11,576,3078
10747,1706,2067,2,2024-05-01,2394,3082
10748,1658,2031,4,2024-05-22,2364,3021
10749,1657,2066,3,2024-08-22,4785,3059
10750,2513,2054,3,2024-03-15,5415,3089
10751,2608,2010,1,2024-01-31,1953,3020
10752,2378,2038,1,2024-04-01,1426,3024
10753,1930,2083,3,2024-07-08,3450,3003
10754,2989,2031,3,2024-06-04,1392,3086
10755,2728,2029,2,2024-08-11,1092,3072
10756,1556,2025,4,2024-06-01,4128,3057
10757,2181,2032,3,2024-07-30,3591,3093
10758,1958,2017,4,2024-04-01,4788,3071
10759,2500,2045,3,2024-06-01,2631,3070
10760,2040,2049,4,2024-03-15,7184,3070
10761,2102,2087,1,2024-07-29,244,3076
10762,1052,2018,3,2024-04-01,204,3063
10763,1514,2075,2,2024-05-08,2190,3086
10764,2528,2052,4,2024-07-05,6380,3047
10765,1744,2020,3,2024-07-15,609,3090
10766,2085,2062,1,2024-07-20,1150,3089
10767,2156,2013,1,2024-02-11,1100,3019
10768,2406,2088,1,2024-04-19,1551,3100
10769,2588,2043,1,2024-06-10,68,3099
10770,2833,2084,3,2024-08-15,924,3013
10771,1692,2092,2,2024-07-12,3102,3089
10772,1543,2099,4,2024-01-18,7660,3045
10773,1410,2021,2,2024-03-17,1754,3032
10774,1155,2006,4,2024-05-12,5336,3030
10775,1633,2071,2,2024-01-20,1754,3085
10776,1051,2093,3,2024-07-12,3114,3042
10777,2024,2053,3,2024-05-06,417,3072
10778,1994,2087,4,2024-03-15,812,3042
10779,2119,2052,3,2024-03-02,3096,3007
10780,2712,2069,4,2024-08-09,2140,3003
10781,2547,2086,2,2024-08-11,1104,3037
10782,2928,2009,3,2024-02-01,1392,3003
10783,1524,2096,3,2024-07-04,4917,3018
10784,1355,2074,4,2024-06-26,7548,3042
10785,2069,2046,4,2024-06-14,6380,3009
10786,1802,2092,4,2024-07-01,3484,3057
10787,2229,2075,4,2024-01-28,4572,3024
10788,2755,2071,1,2024-03-14,379,3007
10789,1840,2030,4,2024-08-01,2624,3097
10790,2455,2043,1,2024-03-21,244,3089
10791,1256,2059,2,2024-01-22,2668,3042
10792,1248,2038,4,2024-06-19,5752,3098
10793,1533,2034,1,2024-07-29,1126,3058
10794,1041,2046,1,2024-07-27,1426,3085
10795,2483,2092,1,2024-08-03,636,3056
10796,1790,2032,3,2024-06-12,4278,3058
10797,2301,2016,1,2024-04-05,656,3018
10798,2948,2039,4,2024-05-01,2704,3039
10799,1195,2001,4,2024-08-25,556,3050
10800,2095,2098,4,2024-05-02,2404,3033
10801,2294,2057,1,2024-02-21,831,3028
10802,2359,2087,1,2024-06-12,1934,3056
10803,2609,2020,3,2024-06-04,1224,3025
10804,1308,2082,2,2024-03-18,3120,3014
10805,2451,2082,3,2024-07-04,4458,3055
10806,2223,2042,4,2024-06-12,4600,3084
10807,1076,2085,4,2024-03-10,4600,3084
10808,1787,2072,4,2024-05-16,7184,3007
10809,1795,2034,3,2024-01-21,4785,3004
10810,2682,2050,4,2024-03-04,4328,3095
10811,2549,2011,4,2024-03-16,5408,3030
10812,2899,2043,4,2024-03-01,3484,3062
10813,2665,2010,1,2024-08-09,1032,3057
10814,1230,2008,2,2024-04-04,2808,3037
10815,1085,2072,1,2024-02-09,789,3055
10816,2186,2019,1,2024-07-02,1672,3085
10817,1397,2065,2,2024-01-04,2474,3065
10818,2901,2055,2,2024-01-31,2242,3052
10819,2395,2052,3,2024-06-03,3264,3003
10820,2587,2003,2,2024-07-04,3548,3077
10821,1215,2053,3,2024-06-01,4167,3007
10822,2025,2044,3,2024-03-09,2232,3070
10823,1377,2096,1,2024-03-10,601,3070
10824,1412,2048,4,2024-01-05,6100,3034
10825,2659,2054,1,2024-04-24,818,3096
10826,1800,2016,1,2024-03-31,546,3016
10827,2224,2030,2,2024-01-08,1352,3008
10828,2207,2092,2,2024-01-09,1898,3021
10829,1410,2028,3,2024-01-15,5808,3011
10830,2422,2016,3,2024-08-15,732,3050
10831,1216,2051,3,2024-04-14,1698,3087
10832,1752,2033,2,2024-01-07,1352,3006
10833,1349,2025,3,2024-08-11,3120,3015
10834,2604,2018,3,2024-03-12,2310,3011
10835,1831,2026,2,2024-08-26,2286,3027
10836,2618,2006,4,2024-04-24,2512,3079
10837,1654,2038,1,2024-01-15,1100,3045
10838,2022,2044,2,2024-06-13,3872,3038
10839,2947,2067,3,2024-03-23,5745,3004
10840,2065,2043,1,2024-02-08,214,3078
10841,2775,2006,2,2024-05-13,2876,3045
10842,1003,2078,1,2024-07-29,831,3010
10843,2118,2064,1,2024-02-26,1953,3054
10844,2083,2082,4,2024-04-01,1552,3029
10845,1740,2080,3,2024-03-21,1602,3012
10846,1407,2088,2,2024-08-21,136,3056
10847,1018,2013,3,2024-05-26,5028,3040
10848,2518,2065,4,2024-05-06,4572,3084
10849,1751,2038,4,2024-07-09,4128,3037
10850,2896,2064,2,2024-06-07,998,3066
10851,2532,2014,2,2024-03-15,928,3020
10852,1586,2017,4,2024-03-19,3272,3012
10853,1888,2077,2,2024-01-10,2582,3038
10854,1332,2013,1,2024-04-16,388,3030
10855,2013,2073,1,2024-03-27,1486,3047
10856,1169,2006,4,2024-03-07,4328,3082
10857,1776,2006,3,2024-03-02,2493,3074
10858,2696,2094,2,2024-05-10,2080,3071
10859,1849,2037,2,2024-05-25,278,3042
10860,2705,2057,1,2024-06-01,1881,3005
10861,1941,2053,2,2024-04-16,682,3048
10862,1206,2046,3,2024-05-27,3990,3093
10863,2893,2078,2,2024-07-04,2972,3099
10864,1521,2004,2,2024-04-02,1104,3051
10865,2529,2034,1,2024-03-26,949,3012
10866,2018,2066,2,2024-06-26,3044,3010
10867,2370,2063,4,2024-04-30,6380,3037
10868,1304,2061,4,2024-03-19,5476,3066
10869,1115,2081,3,2024-08-18,4575,3067
10870,1664,2042,3,2024-01-10,4575,3014
10871,1087,2078,3,2024-05-28,4314,3047
10872,2119,2064,3,2024-01-29,2166,3020
10873,1743,2017,1,2024-04-05,1525,3052
10874,1428,2061,2,2024-01-10,1104,3068
10875,2722,2030,1,2024-01-13,244,3026
10876,1450,2043,3,2024-02-16,5373,3047
10877,2650,2093,2,2024-05-30,1070,3079
10878,1786,2007,4,2024-02-19,6688,3073
10879,3000,2073,1,2024-08-02,476,3003
10880,2565,2046,2,2024-08-10,2242,3002
10881,1715,2023,4,2024-05-11,2404,3041
10882,1002,2036,4,2024-04-25,4160,3030
10883,2102,2014,3,2024-04-22,2697,3037
10884,2348,2020,4,2024-07-13,272,3081
10885,1743,2056,4,2024-03-25,6204,3003
10886,2122,2081,3,2024-02-22,924,3009
10887,2653,2032,2,2024-05-09,3906,3008
10888,1110,2025,2,2024-03-08,3548,3009
10889,1679,2094,3,2024-07-11,4917,3017
10890,2481,2049,1,2024-03-19,1291,3024
10891,2512,2057,3,2024-02-26,4314,3072
10892,2833,2027,2,2024-04-06,3246,3014
10893,2991,2027,1,2024-07-16,938,3054
10894,1371,2046,3,2024-05-14,2613,3080
10895,2361,2095,2,2024-05-26,2064,3018
10896,1890,2045,2,2024-06-20,1092,3088
10897,1599,2026,2,2024-03-03,3056,3039
10898,2995,2014,4,2024-03-05,532,3047
10899,2046,2048,4,2024-02-08,4948,3027
10900,1722,2085,1,2024-07-29,1230,3092
10901,1305,2092,1,2024-04-18,379,3071
10902,1924,2015,1,2024-01-26,379,3098
10903,2296,2094,4,2024-06-20,2976,3091
10904,2514,2089,1,2024-01-12,1369,3034
10905,1836,2051,2,2024-05-29,1104,3019
10906,1446,2054,2,2024-03-17,1352,3006
